JH,TH,slot,MEMF,MENP,SEGS,NTMF,NTMI,NTMA,NTNA,NTCT,NTST,NTBS,BOFR,BONC,BOBL,JMTO,AKFS,AKWT,FSOF,FSOO,CMAS,CMIS,CMASL,RTHS,RTMF,RTTH,parallelism
0.5804848,0.77382445,0.008392867,-0.004521936,0.18335256,0.0071952324,-0.00637557,0.22870487,0.71246874,-0.0043110996,0.4648475,-0.0034472342,0.18954502,0.10446471,0.6352054,0.55967146,0.009119857,0.4457992,0.72777575,0.9049847,0.009788865,0.7220508,0.64121,0.006401034,0.914644,0.058061354,-0.0112628285,0.05463712
0.6996763,0.92596376,-0.0019763927,0.0015170351,0.20948517,-0.006786512,0.0010315441,0.2772751,0.8533326,-0.011699427,0.5474126,-0.00553216,0.23138018,0.13273816,0.75128764,0.6833716,0.018996667,0.55815303,0.8932226,1.0841336,-0.0043180734,0.8630074,0.79635894,0.009986373,1.0888811,0.06746768,-0.0049186666,0.0687841
0.67254955,0.910127,0.007199936,-0.0017665252,0.2095531,-0.0027937982,0.003877379,0.27775487,0.8421929,-0.0070323944,0.53251857,-0.0031071152,0.22339652,0.12900375,0.7408994,0.6700116,0.01672111,0.54255134,0.87885636,1.0632155,-0.0034937374,0.85521954,0.77683884,0.013347449,1.0726107,0.0713817,-0.0076402966,0.06976029
0.6080039,0.7926695,0.0005589449,0.001268506,0.18519491,-0.00027793087,8.653849e-05,0.23853394,0.7314455,-0.0068700537,0.47664523,-0.0027200724,0.19918405,0.104136825,0.6470047,0.57851684,0.013102595,0.4662709,0.75663877,0.9334111,-0.0022279825,0.7474025,0.6700936,0.005229922,0.94626755,0.059576113,-0.0070121307,0.05485244
0.62404555,0.8157652,8.7621156e-05,0.0065698177,0.19013539,-1.9388273e-05,0.0037435181,0.24950849,0.748883,-0.008390553,0.48856503,-0.004653692,0.20719029,0.10995954,0.6666398,0.5984027,0.015696626,0.4838114,0.78403246,0.9609357,-0.002217846,0.7698635,0.6918778,0.0075721163,0.96957195,0.061523397,-0.0019365493,0.05885738
0.67525285,0.8992179,0.002112201,0.00048027933,0.20576832,-0.003804179,0.003968682,0.2727166,0.83163095,-0.009984445,0.528635,-0.0033371444,0.22435494,0.12551163,0.7330861,0.6627418,0.017251942,0.53877777,0.86737114,1.0560956,-0.0016815271,0.8414437,0.7716993,0.010288568,1.0596983,0.06653081,-0.006792212,0.06775886
0.68499297,0.9195254,0.004084932,-0.0005449429,0.20962808,-0.0043396596,0.0004667826,0.2779666,0.8521433,-0.010639876,0.5403392,-0.0038319821,0.22637112,0.12940842,0.748397,0.67727166,0.018453602,0.5489724,0.8888813,1.0741274,-0.0033398326,0.85984826,0.78577644,0.012946816,1.0822304,0.07099413,-0.008124651,0.069360755
0.6429709,0.8614437,0.0054235985,-0.00058861077,0.19849887,-0.00078143366,0.0011772588,0.260661,0.7994108,-0.0065554418,0.50656015,-0.0029394026,0.21168168,0.11781505,0.7040675,0.6324457,0.016155627,0.509104,0.82805324,1.009277,-0.0019474067,0.8089986,0.73227173,0.009506928,1.0202162,0.06607785,-0.008223036,0.06286232
0.6516852,0.8592545,0.0012126532,0.0013803393,0.19751018,-0.003361227,0.000739906,0.25781402,0.79567635,-0.010445751,0.5130487,-0.003968864,0.21449721,0.11532025,0.7013875,0.63092613,0.015847947,0.5093303,0.8267255,1.0111766,-0.002716275,0.80439705,0.73175204,0.008684399,1.0190293,0.06466048,-0.00763526,0.06261477
0.68077713,0.9165229,0.0042057266,-0.0003501959,0.20837179,-0.0037747193,0.0024065375,0.27747965,0.8502317,-0.009427454,0.5351738,-0.0035006846,0.22472744,0.1288029,0.7468212,0.67549485,0.018806923,0.547789,0.88503706,1.071409,-0.0023879148,0.8565815,0.78343636,0.012326868,1.0791229,0.069052376,-0.007811399,0.06886506
0.72925156,0.97387695,-0.0010469849,3.463775e-05,0.21890163,-0.008281687,0.0016355328,0.2920546,0.89907444,-0.014587667,0.570426,-0.0061275954,0.24155782,0.14098226,0.78866273,0.7204091,0.020935882,0.5894085,0.9430921,1.1378129,-0.004272584,0.9053345,0.84030014,0.01189019,1.1400577,0.07152818,-0.0065090377,0.07427825
0.6636777,0.86842835,-0.001614125,-0.002809152,0.2003246,-0.009862686,0.0019495226,0.26751235,0.7983779,-0.012374926,0.5203762,-0.003372192,0.21432672,0.11924137,0.70079595,0.63755643,0.015986223,0.51901317,0.8296523,1.0243952,-0.0013067313,0.8104196,0.74369466,0.008930476,1.0266088,0.062005382,-0.0033708457,0.066227876
0.6987928,0.93415886,0.0019716867,0.00030503422,0.21156323,-0.006447712,0.002290152,0.28079987,0.8650548,-0.012787733,0.5509767,-0.0043809707,0.230309,0.13123362,0.75961083,0.6890295,0.018317845,0.5601935,0.9036587,1.0961156,-0.004167326,0.87025064,0.8020135,0.011959912,1.0983483,0.06967246,-0.007872978,0.070694156
0.6770398,0.8995827,0.000682103,5.07012e-05,0.20612183,-0.005157003,0.0012815706,0.27078617,0.8308132,-0.010710981,0.53059536,-0.0036433483,0.22248353,0.12691878,0.7296843,0.6626316,0.0182559,0.5383636,0.866675,1.052515,-0.0037846118,0.8410172,0.76958287,0.010375889,1.0600467,0.066295296,-0.0067453254,0.066426545
0.67355686,0.9032475,0.002949732,0.0047095567,0.20543006,-0.0025085378,-0.0029140413,0.2753151,0.83962715,-0.009121444,0.5306518,-0.007769018,0.2262065,0.12768589,0.7419,0.6694015,0.019455705,0.5332513,0.8723556,1.0509992,-0.0004465431,0.84822947,0.76783377,0.01332617,1.0676103,0.07400672,-0.0060333554,0.06618578
0.64546347,0.8547168,0.0050383047,-0.0010319464,0.1980286,-0.0016691033,0.0018525571,0.2598478,0.792583,-0.0093186125,0.510254,-0.0020140107,0.21364759,0.113038525,0.6995269,0.6266619,0.014207158,0.5065897,0.8253864,1.008325,-0.0015900824,0.8042476,0.7283073,0.009840341,1.0144577,0.06723617,-0.009226518,0.06433304
0.62864375,0.83736193,0.0035763183,0.00080007315,0.19454554,-0.0009871591,0.0016321726,0.2523133,0.775268,-0.004452225,0.4942842,-0.0011667456,0.20668863,0.11446422,0.682736,0.6131101,0.015246954,0.49481645,0.8024436,0.9804984,-0.001943484,0.78677964,0.7099492,0.008371787,0.99244523,0.06310337,-0.0069537703,0.05985722
0.6112269,0.80966085,0.0055154567,-0.00031251833,0.18989456,0.00021809153,0.0002682805,0.24446805,0.75239295,-0.006153427,0.48179883,-0.0018663253,0.20030443,0.10540825,0.66331077,0.5921516,0.014103267,0.4730886,0.77622706,0.95301956,-0.00075391494,0.7629897,0.6842856,0.008239197,0.9656016,0.06221139,-0.008725764,0.058188565
0.6197173,0.81732297,0.0030097296,0.0012378395,0.19054368,-0.00091487356,0.0010245256,0.24689381,0.7570344,-0.0065971427,0.48656112,-0.0019709612,0.20351648,0.108787715,0.6681241,0.598385,0.014676694,0.48099238,0.7830204,0.96102726,-0.0012289342,0.7688825,0.6920421,0.00851904,0.97305477,0.060988892,-0.007009404,0.05849971
0.7025103,0.94284374,0.0039117713,-0.0016098022,0.21580279,-0.006628031,0.005345527,0.28799984,0.8696241,-0.011780802,0.5567133,-0.0033375616,0.23384155,0.13581222,0.7651261,0.69429785,0.016200285,0.5692359,0.9138746,1.1061382,-0.0052686706,0.8830698,0.811095,0.01392317,1.1059717,0.07282032,-0.008065844,0.073387444
0.5443449,0.7129228,-0.0026788544,0.004874187,0.18602881,0.015494853,-0.001380004,0.20544034,0.6293747,0.0074769594,0.46994257,0.0017243186,0.19137762,0.10820707,0.59698105,0.5281743,0.019179126,0.40530783,0.63962543,0.93558526,0.006763977,0.64938575,0.5995524,-0.0051182103,0.94014305,0.052522596,-0.0003236998,0.044554412
0.47336337,0.5880063,-0.0013339091,0.0013231416,0.1515323,0.015666775,-0.003239885,0.17301756,0.5208956,-0.0041750297,0.39426276,0.002060757,0.17355861,0.09486605,0.50429493,0.4592794,0.02413385,0.3353123,0.53147393,0.7779564,0.008112048,0.55425644,0.52271926,-0.008339826,0.7874735,0.04859845,0.0011866223,0.016771035
0.638134,0.8562377,-0.0033981223,0.002798716,0.22320725,0.0066631567,-0.0011094064,0.24307457,0.75501,0.011911117,0.557791,-0.007140088,0.22115499,0.12624702,0.7094997,0.61152595,0.016003875,0.49149153,0.7657548,1.1187942,7.090811e-05,0.7610999,0.6967515,-0.0004494083,1.1168029,0.05334663,1.3038516e-08,0.066831276
0.5560433,0.7252145,-0.0021338891,0.0023378679,0.18771313,0.010201996,-0.0007304475,0.20868564,0.64069253,0.0041804016,0.4770287,-0.0022606505,0.1966315,0.110677734,0.6082646,0.53724015,0.018405989,0.4149612,0.65069157,0.95113105,0.004095481,0.6583346,0.6112211,-0.0040376936,0.95501953,0.05118793,0.0005561318,0.04413703
0.6144814,0.82133764,-0.0073275696,-0.0033924463,0.21031405,0.007646408,-0.0021522865,0.23419818,0.72527826,0.003665965,0.53392816,-0.005260906,0.21333684,0.12258716,0.6771005,0.5949239,0.015167606,0.4626597,0.7324884,1.0712156,0.002111365,0.72474027,0.679839,-0.001287308,1.0693237,0.053798374,0.006380094,0.055792466
0.55470514,0.72482103,-0.002508441,0.0027873782,0.1884882,0.01132983,-0.0014199689,0.20880345,0.6408419,0.0048266314,0.47633013,-0.0024165092,0.1955322,0.11141436,0.6063166,0.5347918,0.019713845,0.4157662,0.6489137,0.94910425,0.004031089,0.6576737,0.61065423,-0.0035750722,0.9537667,0.050437357,0.00025144033,0.042600185
0.60604346,0.8081855,-0.002292674,0.0033893646,0.20969296,0.0071217567,0.0007034987,0.23002064,0.71188873,0.009464085,0.5269033,-0.0057044653,0.21073353,0.12022823,0.6710152,0.58471775,0.01473413,0.46192768,0.7218156,1.0552237,0.001144127,0.7218049,0.66322136,-0.0015990478,1.0558468,0.053194102,0.0012303125,0.05886188
0.56498206,0.74241245,-0.0018804204,0.0028330483,0.19073924,0.0072720516,0.0034705177,0.21357861,0.65470135,0.0063025467,0.48596588,-0.003642804,0.19843926,0.11142632,0.620677,0.547508,0.015973486,0.42300865,0.6646782,0.9696413,0.0028591799,0.66900694,0.62061536,-0.0048438725,0.9732234,0.050745364,0.0034308713,0.049424276
0.5905416,0.7859938,-0.002161773,0.0032285047,0.20341031,0.0061746463,0.0022270232,0.2238712,0.69258595,0.0077675097,0.5114209,-0.0049105873,0.20507702,0.11662411,0.6518546,0.5712889,0.014223577,0.44979042,0.7014628,1.0245724,0.002503601,0.7015134,0.65010357,-0.0025416692,1.0264835,0.051880475,0.0024279486,0.05796519
0.5769306,0.7637534,-0.0017747711,0.0027970285,0.19923615,0.008960143,-0.0009694919,0.21614322,0.67295426,0.0038298257,0.49599302,-0.0036366796,0.20096876,0.11452829,0.6328132,0.5598665,0.016301489,0.43820214,0.6822579,0.9981486,0.0033126818,0.6845814,0.6372254,-0.0035434072,0.99974245,0.052327838,0.0027458202,0.05238931
0.59490377,0.7917509,-0.0019740332,0.0034111873,0.20536152,0.0072035063,0.0015768111,0.22558871,0.69779366,0.00849827,0.5158399,-0.0051509915,0.20679873,0.118125156,0.6572551,0.57533216,0.014927747,0.45280638,0.7073404,1.0337311,0.0016580196,0.7080035,0.6530781,-0.002340835,1.0350754,0.052819576,0.0018539261,0.056850642
0.5559481,0.7180681,-0.010260878,-0.0012551355,0.18777482,-0.0013323594,-0.0029502735,0.21712103,0.64531606,-0.003904935,0.4778006,0.016345285,0.2087313,0.12798128,0.6116859,0.5394092,-0.00051023066,0.41897216,0.65106696,0.96782374,0.0140031325,0.6550253,0.62020934,0.0021692994,0.953235,0.051506277,0.00077161007,0.027588727
0.5765219,0.7598259,-0.001884954,0.0024446123,0.19683006,0.007833762,0.001061067,0.21754164,0.6708408,0.0057786144,0.49657366,-0.003438889,0.20139521,0.11427829,0.6334455,0.55674094,0.017025791,0.4355612,0.68076104,0.9937338,0.0031915018,0.6832089,0.6340846,-0.0034598191,0.9958722,0.051592167,0.0016403776,0.05217029
0.49856466,0.6305869,-0.0019145068,0.0019751047,0.16030212,0.011440521,0.0022566319,0.18627864,0.55770266,0.001429867,0.42108214,4.9353577e-05,0.18086608,0.09930383,0.5387432,0.48296645,0.02039478,0.35763672,0.56837434,0.8293571,0.0060142437,0.5859337,0.5477655,-0.0068053235,0.83794194,0.048724797,0.0016011875,0.02673273
0.5749937,0.7573555,-0.002164403,0.0025475682,0.19569573,0.0084694605,0.0010851547,0.21706271,0.66756475,0.0064734705,0.49617267,-0.004009205,0.20236275,0.11387026,0.6331345,0.5566613,0.016199462,0.4321683,0.67832047,0.9911052,0.0025323601,0.6829042,0.63041866,-0.0039258976,0.99395776,0.052112427,0.0020934474,0.049628735
0.60089195,0.80207914,-0.0019491911,0.0032451008,0.2067411,0.0054027606,0.0041015,0.22874573,0.7065798,0.009533014,0.5216259,-0.005650847,0.20875604,0.11835667,0.6660187,0.58162177,0.014076982,0.45828164,0.7170844,1.0455625,0.0013259025,0.71542054,0.65947306,-0.0029192124,1.046622,0.052298363,0.0036922526,0.060699955
0.5791839,0.76538354,-0.0016708914,0.0020825309,0.19864026,0.0071212463,0.0015226379,0.21876007,0.6753788,0.005446695,0.49899414,-0.004052981,0.20134735,0.11441104,0.6363105,0.5601158,0.016432468,0.43899593,0.68493664,1.0001266,0.003158641,0.6866449,0.63808715,-0.003256191,1.0022782,0.05205771,0.0025753062,0.052394316
0.6245147,0.8376826,-0.002104979,0.0033639283,0.21767946,0.0054451562,0.0020376667,0.23812547,0.7375581,0.011534132,0.5449205,-0.0071474714,0.21554372,0.12324523,0.69341,0.60184336,0.013638087,0.47819358,0.74738073,1.0925455,-0.0004462665,0.74391913,0.68203497,-0.0014306386,1.0915847,0.05380478,0.0017939191,0.06364603
0.55945754,0.7331311,-0.0027043652,0.0028381166,0.18802829,0.008075301,0.0019667894,0.21142107,0.6468341,0.0060089715,0.48148626,-0.002613685,0.197606,0.111129485,0.61436456,0.5409359,0.01640023,0.4183496,0.6566878,0.9587584,0.0036258968,0.6624101,0.61533356,-0.0035518338,0.9624352,0.050193425,0.0009135138,0.04795018
0.61370903,0.8233806,-0.0022013392,0.003554475,0.21487679,0.007385984,-0.0002831295,0.23215637,0.7246725,0.008673094,0.5338858,-0.006187259,0.21237029,0.12172523,0.6799473,0.5945289,0.013721214,0.47136772,0.73411,1.0743543,0.0009071464,0.73204225,0.6739218,-0.0020161276,1.074217,0.053927537,0.0021998119,0.062158644
0.6124611,0.8138027,-0.0023447108,0.0020125364,0.21199691,0.0064896196,-0.00025401264,0.23190841,0.71782815,0.008516107,0.5313966,-0.0061175106,0.21228935,0.120341726,0.6759958,0.5887503,0.015985297,0.4657133,0.7279241,1.0640163,0.0011295797,0.7263725,0.6690446,-0.0025108499,1.0638571,0.053087857,0.0012682062,0.05906631
0.6201586,0.831448,-0.0024594963,0.003729003,0.21318433,0.0033598877,0.00631053,0.23804381,0.73222375,0.013447139,0.5418013,-0.0072052693,0.21534829,0.121547885,0.69136363,0.59882206,0.011964709,0.4732848,0.74328536,1.0829557,-0.00020847376,0.7389579,0.67691267,-0.0019589965,1.0834539,0.05263954,0.0031609964,0.066731736
0.62834424,0.8421628,-0.001456935,0.0022448418,0.22041006,0.0062927753,0.00032237917,0.2384156,0.7421889,0.009402696,0.5466783,-0.007259733,0.21627894,0.12372943,0.696303,0.60551214,0.015494784,0.48325503,0.75313395,1.1003865,0.00036806706,0.7491934,0.68730426,-0.001584575,1.0990417,0.055194672,0.0027966034,0.0629894
0.59217906,0.7868813,-0.0043451786,0.0029439037,0.20471066,0.00942323,-0.0009334609,0.22519666,0.6951863,0.009103786,0.5146789,-0.004398304,0.20714295,0.11873972,0.65399337,0.5704466,0.016514448,0.45125142,0.7026225,1.027961,0.0022259438,0.7048938,0.650704,-0.0015917611,1.0308318,0.05138528,-0.001105817,0.054824844
0.6000749,0.8000454,-0.0028503295,0.0027935435,0.20788132,0.0072709657,0.00015190989,0.22696275,0.7052003,0.0073923618,0.51994604,-0.0049549704,0.20823954,0.11899709,0.66252124,0.58004916,0.01518436,0.45860693,0.71429026,1.0438225,0.0021368274,0.7132611,0.65973437,-0.0023979065,1.0447619,0.05227953,0.0018922221,0.05918199
0.5308443,0.6849482,-0.0031541716,0.0024419245,0.177617,0.013232753,-0.002791524,0.19830415,0.6061962,0.0025017671,0.45273307,-0.0009693494,0.18973657,0.10666685,0.5765339,0.51212996,0.02063762,0.39215,0.6139354,0.89877844,0.0056622596,0.62761164,0.5853584,-0.004088991,0.9055038,0.049660858,-0.0005652923,0.035483524
0.5654972,0.73010767,-0.001062559,0.001639592,0.1904019,0.011355517,-0.0031987652,0.2114225,0.64498395,0.004743077,0.4845263,-0.003929618,0.20128436,0.112010196,0.6175049,0.54149556,0.022088006,0.41762128,0.6585287,0.9627902,0.0030746544,0.6688899,0.6144992,-0.0050333147,0.965573,0.052575972,0.00047923438,0.03931114
0.56774396,0.733048,-0.0037957858,-0.0023821606,0.19515614,0.0169618,-0.003807433,0.21706426,0.65783185,0.010872152,0.4857074,0.0012590634,0.19907081,0.103084356,0.62813467,0.54237944,0.018212138,0.41669902,0.66021425,0.9677047,0.005971984,0.66857046,0.6203437,-0.008977044,0.97441614,0.051550265,0.0041997116,0.041174203
0.6259849,0.8405465,-0.0018140171,0.0025641234,0.22026826,0.0071956627,-0.000998281,0.23644808,0.74058247,0.008084368,0.54415685,-0.006350464,0.21588475,0.1233887,0.6935597,0.6052745,0.0147937825,0.48274645,0.751243,1.0983455,0.0008166479,0.7463996,0.68695796,-0.0019607139,1.0967579,0.05488878,0.0026317518,0.06492373
0.5654621,0.73858005,-0.002077708,0.003011298,0.19111437,0.010204002,-0.00091522187,0.21271625,0.6517849,0.0062471256,0.48678544,-0.0037066294,0.20012319,0.112477824,0.6200407,0.54486036,0.018387482,0.42127526,0.6619898,0.968197,0.0030479403,0.67063195,0.6183765,-0.003809594,0.9718994,0.051470604,0.0006961208,0.044626683
0.5580823,0.7276223,-0.001449069,0.0022999109,0.18898232,0.010123933,-0.00068295747,0.20947623,0.6426479,0.004107222,0.47830123,-0.0027657812,0.19650951,0.11150144,0.6098831,0.53837985,0.019529905,0.41699833,0.65316224,0.9546271,0.0037062252,0.6609279,0.61293805,-0.0040530753,0.9577913,0.051656958,0.000998212,0.042924732
0.61464816,0.8124435,-0.001960799,0.0014503715,0.21289761,0.00885386,-0.003703557,0.23117727,0.71720296,0.0074935183,0.53238845,-0.0060170693,0.21467204,0.12068416,0.6774939,0.5888293,0.01912608,0.46634424,0.7295421,1.0665354,0.0015707659,0.7301023,0.6694943,-0.003129803,1.0658778,0.053979423,0.00091370754,0.056107566
0.5927268,0.78277236,-0.0017253663,0.0024983925,0.20345058,0.008044567,0.0004422441,0.22384724,0.69023603,0.007681489,0.5120885,-0.005378316,0.2070373,0.11689037,0.6525344,0.5714517,0.016875194,0.4469201,0.70115584,1.0247059,0.0015486227,0.7036928,0.64741004,-0.0033280258,1.0260731,0.05335864,0.0023014825,0.05238554
0.6613884,0.9021039,-0.0026346724,0.0035646637,0.23506264,0.0032977462,0.0014539957,0.25280678,0.7937907,0.012876328,0.58100736,-0.00826073,0.22538863,0.13015881,0.73957247,0.6381798,0.01120985,0.5182915,0.80321753,1.1730497,-0.00053221267,0.79129136,0.7260057,0.0006353925,1.1694943,0.054568913,0.0023739468,0.07915451
0.6138312,0.8271044,-0.00195707,0.0033838046,0.2160834,0.006227169,0.0007122308,0.2324079,0.7281698,0.0077672563,0.5336388,-0.0057603037,0.21081987,0.122033656,0.6801977,0.59566224,0.013320613,0.4757327,0.737129,1.0776072,0.0017391527,0.7324447,0.6779727,-0.0016838652,1.0771254,0.053789403,0.002753986,0.06535573
0.5834546,0.766131,-0.0022264756,0.0020132982,0.19806382,0.008309972,0.001114659,0.22086576,0.67632973,0.007903174,0.5041953,-0.0047728857,0.20538497,0.11482139,0.64246684,0.5620115,0.016968004,0.436219,0.68708056,1.0037401,0.0017416673,0.691882,0.6360073,-0.0037013968,1.0064255,0.052439597,0.0013459902,0.04927565
0.58013487,0.7642796,-0.001481222,0.0020277058,0.19870377,0.008154558,0.000684835,0.21893406,0.67450476,0.005643215,0.49991262,-0.0038877008,0.20247054,0.11483849,0.6374837,0.56024826,0.01700158,0.4375856,0.6847857,1.0005296,0.00248113,0.6875955,0.6363504,-0.0033352938,1.002365,0.052594658,0.0016598087,0.050476268
0.5471924,0.70910275,-0.002222728,0.0020449427,0.18071571,0.007976245,0.0034629032,0.20689026,0.6267198,0.0057871602,0.46898007,-0.0023640422,0.19458845,0.10750754,0.598416,0.5275657,0.018410482,0.4035062,0.6375874,0.9287887,0.0039483653,0.64584106,0.59949446,-0.004662775,0.9338713,0.049540307,0.002309857,0.041923508
0.5664821,0.7467752,-0.0013895966,0.0014061597,0.19504459,0.009556174,0.0022092387,0.21541288,0.66025007,0.0067128316,0.48978126,-0.0029054014,0.19744588,0.11432876,0.6233235,0.5495569,0.016536992,0.42509797,0.6699198,0.97800857,0.0025241422,0.6731252,0.62440085,-0.0017977995,0.9800987,0.05354559,0.00036553107,0.048874825
0.6176078,0.8282244,-0.0017609429,0.0026168437,0.2186285,0.008746553,-0.0042371005,0.23179561,0.72934145,0.0057565905,0.5353626,-0.005687109,0.21233957,0.123008974,0.6811862,0.5963898,0.016408216,0.47756234,0.7387955,1.0823666,0.00196929,0.7362333,0.6800438,-0.0014089276,1.0807335,0.054879095,0.0015628617,0.06094432
0.528482,0.673697,-0.0039260797,0.002058961,0.17765196,0.015153272,-0.0024757013,0.20213836,0.60286814,0.0047126785,0.44827417,0.004358924,0.19145828,0.10884807,0.5737445,0.5038339,0.021852748,0.38770947,0.6065109,0.8925009,0.00564658,0.62064284,0.57979584,-0.007959705,0.89572257,0.046788868,-0.0031469855,0.031065093
0.53541243,0.6934432,-0.0029021744,0.0026540295,0.17618576,0.009080209,0.0032320917,0.20252809,0.6130618,0.0056134276,0.45867178,-0.0015090844,0.19133753,0.10604161,0.5856324,0.5176326,0.01809049,0.3944981,0.62259686,0.9074892,0.0045999037,0.63278735,0.5887004,-0.0049277586,0.91398716,0.048454788,0.0015778374,0.040604547
0.58930016,0.7796485,-0.0012189727,0.0025490453,0.20277084,0.0076990686,0.001435101,0.22273907,0.6873348,0.0071770847,0.5091792,-0.0052452153,0.20553294,0.11614527,0.6494485,0.5698851,0.016016569,0.44557065,0.6980654,1.0198747,0.0017401921,0.70018953,0.64537346,-0.0037026373,1.0217313,0.053362455,0.0030461978,0.052956864
0.5987147,0.7991482,-0.0023599882,0.0033843913,0.20676754,0.0062971245,0.0027319342,0.22777143,0.7042212,0.00945501,0.5202329,-0.0055272793,0.20791942,0.11886544,0.6626781,0.57868063,0.014406627,0.45693818,0.71346265,1.041935,0.0014392408,0.71313417,0.657755,-0.0018011336,1.0432609,0.05255797,0.0019161981,0.058896914
0.59737325,0.7893794,-0.0013821255,0.0020313342,0.20588008,0.0074169673,-0.00028032064,0.2258321,0.69664353,0.0071949866,0.51666856,-0.005123182,0.20763335,0.11805417,0.6577072,0.57460654,0.017487613,0.45271793,0.7077839,1.034249,0.0018140944,0.70851666,0.65320504,-0.0029401076,1.0348026,0.05322614,0.0011682939,0.053877473
0.58041084,0.76521355,-0.0019727256,0.0024745916,0.19765279,0.0070846397,0.0017688349,0.21932104,0.67492783,0.0065495,0.5006706,-0.0041765003,0.20318149,0.114303574,0.6387572,0.5609536,0.016115688,0.43727502,0.68551177,1.0006485,0.0024935985,0.6874599,0.6367831,-0.0041371253,1.0027336,0.051369037,0.0024153125,0.053079292
0.6050291,0.80749243,-0.0020985622,0.0027298653,0.21004994,0.006965354,0.00042578578,0.2288402,0.711903,0.007463999,0.5245462,-0.005168057,0.20963503,0.1195727,0.6687484,0.58511347,0.014993029,0.4632631,0.72186536,1.0544509,0.0020159082,0.7198931,0.66496,-0.0021624272,1.0548917,0.053189095,0.0022239964,0.060574517
0.60080796,0.80296373,-0.0016135722,0.0033045285,0.20995982,0.007806208,-0.00040064007,0.22650295,0.7070761,0.0069412366,0.5204235,-0.0057738973,0.20785263,0.119099766,0.6631352,0.5821394,0.015011646,0.46082383,0.7162541,1.0477253,0.002240342,0.71620417,0.6616883,-0.0025750701,1.0488139,0.05377054,0.0031991731,0.058504894
0.54052556,0.69545424,-0.002242215,0.0018845764,0.17978744,0.011650573,-0.001500465,0.2025775,0.6156143,0.003717795,0.4614119,-0.0017080037,0.19302393,0.107571855,0.588009,0.5191677,0.02162347,0.39774832,0.62599987,0.9145228,0.0046884725,0.63794136,0.5920572,-0.0048190546,0.91983116,0.04998606,5.9409067e-05,0.036483973
0.6035538,0.7933734,-0.0023428593,0.0012247362,0.20766404,0.009312289,-0.0030258968,0.22789529,0.70160717,0.007486511,0.5220787,-0.004980459,0.2112197,0.11947742,0.66410404,0.57642084,0.020178089,0.4557913,0.7131826,1.0422132,0.0018253932,0.7153937,0.65702987,-0.0023054932,1.0424289,0.053088214,-0.0010373164,0.052388728
0.57303673,0.75347584,-0.0022361446,0.0028762897,0.19285852,0.0067159906,0.0038697347,0.21753195,0.6649542,0.008121729,0.49455634,-0.004070013,0.20184165,0.11224804,0.6312516,0.5534906,0.015702914,0.42886892,0.6752837,0.98448306,0.002637175,0.67903495,0.6279826,-0.0038237427,0.98798096,0.050627764,0.0027067196,0.05168508
0.5800001,0.76775193,-0.0012518596,0.002641831,0.20032775,0.008074066,0.00025831908,0.21816632,0.6764296,0.004853703,0.49931362,-0.0041278033,0.20144956,0.115402296,0.636967,0.56191206,0.016403079,0.44056582,0.686479,1.0036271,0.0028804066,0.6884574,0.63877296,-0.0034936485,1.0052172,0.053053673,0.0027406495,0.051959246
0.5348416,0.70008147,0.00080765225,0.0029772618,0.17941247,0.013658959,0.0006195307,0.2038269,0.6240195,0.009128477,0.45945194,-0.0035883477,0.19425298,0.108022586,0.5883562,0.524321,0.016642684,0.39953768,0.62974095,0.92331934,0.0041616717,0.6364458,0.59593105,-0.0067745154,0.91896176,0.048472937,-0.006741019,0.03794913
0.5559938,0.7198868,-0.0013471283,0.0015778621,0.18720827,0.010616552,-0.0018383339,0.20811224,0.6363761,0.003368087,0.47546142,-0.0024771122,0.19663918,0.1106266,0.60620373,0.53434646,0.020929664,0.4125746,0.6478018,0.9466204,0.0039760964,0.65669346,0.6082871,-0.00453296,0.94988304,0.05161115,0.00041424297,0.04040055
0.6240747,0.835687,-0.0027414057,0.0017750603,0.2194568,0.007817412,-0.002417393,0.23587179,0.73696953,0.007828653,0.5424325,-0.005998305,0.21525836,0.12392006,0.69020253,0.6012272,0.016311454,0.4808528,0.7470776,1.0928289,0.0012062574,0.74336874,0.6841687,-0.0014940542,1.091533,0.05467474,0.0008555781,0.061965913
0.57407683,0.75665915,-0.0037876535,0.00302201,0.19662313,0.010842597,-0.0014363974,0.2175659,0.6688812,0.007538393,0.49662095,-0.0034085428,0.20190309,0.115481205,0.6313874,0.5525193,0.018281385,0.43374014,0.6761658,0.9891738,0.0030734064,0.6825457,0.6306112,-0.002033614,0.99333596,0.050685998,-0.0009741355,0.048380002
0.5750507,0.75728536,-0.0019962583,0.0019433913,0.19804919,0.00939047,-0.002098076,0.21573359,0.6681989,0.003737107,0.4944856,-0.0030967025,0.20040491,0.114840575,0.62960315,0.5553234,0.017663231,0.43500084,0.67749995,0.9919099,0.0034189606,0.6811204,0.63316107,-0.0027841185,0.99347657,0.052673634,0.00022972934,0.048711985
0.6251464,0.8405601,-0.002127761,0.0030483273,0.21794419,0.004161032,0.003304243,0.23835918,0.74010384,0.010575816,0.5446492,-0.006644643,0.21513508,0.123049796,0.6945533,0.6034386,0.013041846,0.48116636,0.75037026,1.0950136,0.00024592225,0.7440861,0.6852944,-0.0015127999,1.0935773,0.05331644,0.002764864,0.0675198
